author,user_profile_link,text,timestamp,likes,date,time
Aad Aad,https://web.facebook.com/profile.php?id=100092418343486&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODI0OTAxNDk5MTAwODQ4&__tn__=R-R,Allah akbar allah yirhamhom yarqbi,Sunday 10 September 2023 at 15:35,0,10 September 2023,15:35
منصور منصور,https://web.facebook.com/profile.php?id=100075589847960&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzM4NzM5MDQxOTIzMTc0&__tn__=R-R,لا طذسغؤ23457خ9ح7رتنبهبهعفعلعلعاتتتاتاتههاهاهااخخفهف9292020طكجحنتل0ىبع0887626ق6فتقننقتبتبتبننبنبنقنقهقنقنب,Sunday 10 September 2023 at 15:28,0,10 September 2023,15:28
Sanae Salm,https://web.facebook.com/profile.php?id=100092921148614&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzMxOTM0MzcyNTg3OTc0&__tn__=R-R,No Text,Sunday 10 September 2023 at 15:24,0,10 September 2023,15:24
Sanae Salm,https://web.facebook.com/profile.php?id=100092921148614&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzg2MDY4NTM3NzUxOTU0Mg%3D%3D&__tn__=R-R,No Text,Sunday 10 September 2023 at 15:24,0,10 September 2023,15:24
Sanae Salm,https://web.facebook.com/profile.php?id=100092921148614&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzI1NDQ1NzU2NjA2NjE0&__tn__=R-R,No Text,Sunday 10 September 2023 at 15:24,0,10 September 2023,15:24
Hamza Hatimi,https://web.facebook.com/profile.php?id=100089488849988&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjAxMzg0MDYyNzk5OTQ1&__tn__=R-R,الكذابة لعنة الله عليكم وراه كاين دواوير مازال ماوصلوهم كون طلبتو غير المساعدة من بعض الدول كون خدموا,Sunday 10 September 2023 at 15:21,0,10 September 2023,15:21
Ajjagmouni Abdelouahab,https://web.facebook.com/ajjagmouni.abdelouahab?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTM5NTgwNTA0NDM2NjIwMw%3D%3D&__tn__=R-R,No Text,Sunday 10 September 2023 at 15:06,0,10 September 2023,15:06
Ilham Ilham,https://web.facebook.com/profile.php?id=100078137466913&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTcwMTY4MTE2MTEyNzIz&__tn__=R-R,الله الله الله يرحم الموتة وشفي الجرحة انا بكيت,Sunday 10 September 2023 at 15:02,0,10 September 2023,15:02
Fatima Abid,https://web.facebook.com/profile.php?id=100093209186957&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTM3MDQ0NTEwMzU1Mjk3Mw%3D%3D&__tn__=R-R,إنا لله وإنا إليه راجعون اللهم اغفر لهم وارحمهم برحمتك الله إعوضهم خيرا يارب,Sunday 10 September 2023 at 14:54,0,10 September 2023,14:54
Zayer Zayer,https://web.facebook.com/profile.php?id=100088931220036&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTcxNDAwMjE3MjM5Njk3MA%3D%3D&__tn__=R-R,الله احفظ الجميع,Sunday 10 September 2023 at 14:43,0,10 September 2023,14:43
Sellam Hammou,https://web.facebook.com/sellam.hammou.5?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjgzNjk2MjA2OTg4NTgz&__tn__=R-R,الله يرحمهم يارب العالمين,Sunday 10 September 2023 at 14:36,0,10 September 2023,14:36
Fatima Saidi,https://web.facebook.com/profile.php?id=100014918378080&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzEzMzgwOTA0NjkxNjAy&__tn__=R-R,انا لله وانا اليه راجعون البقاء لله لطفك يارب يعبادك,Sunday 10 September 2023 at 14:38,0,10 September 2023,14:38
ام حمزة الوئام,https://web.facebook.com/profile.php?id=100069446082399&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODMyNTI3ODI1MjEwMTY4&__tn__=R-R,امتى غيكون تبرع بالدم في مدينة تيفلت,Sunday 10 September 2023 at 14:31,0,10 September 2023,14:31
Dima Dina,https://web.facebook.com/profile.php?id=100086721983941&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTM3MzQwMzMxNjg1NjY4Ng%3D%3D&__tn__=R-R,فين المعدات فين المروحيات وفين الانقاذ ما شفنا والو واحد التراكس لي كاينة اودي المغرب ليه الله يا ربي ترحمهم,Sunday 10 September 2023 at 14:29,0,10 September 2023,14:29
Driss Al Ayoubi,https://web.facebook.com/yousfamzdad.hafidamzdad?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTAxMDI3NDYzMzQzNTcwNQ%3D%3D&__tn__=R-R,الله ارحمهم جميعاً,Sunday 10 September 2023 at 14:18,0,10 September 2023,14:18
الياقوتة الفيروزية,https://web.facebook.com/profile.php?id=61550211334821&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODYyNzcwMTc1NDk3ODQ1&__tn__=R-R,إنا لله وإنا إليه راجعون,Sunday 10 September 2023 at 14:10,0,10 September 2023,14:10
Brahim Akharraz,https://web.facebook.com/profile.php?id=100072633743719&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzQ3NjM1Njc2MjYzMDA3NA%3D%3D&__tn__=R-R,",",Sunday 10 September 2023 at 14:04,0,10 September 2023,14:04
Housa Tiz Wa,https://web.facebook.com/profile.php?id=100013991529904&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjEyNDc4MDM0MTM0OTQx&__tn__=R-R,اسماء الدواوير اللي محتاجة مساعدة حاليا بإقليم تارودانت,Sunday 10 September 2023 at 14:03,0,10 September 2023,14:03
Ĵa Äd,https://web.facebook.com/profile.php?id=100068849334209&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjUwMTI5NTcwNjU3MjUwNA%3D%3D&__tn__=R-R,"التضاريس تعيق المساعدات فقط أما سيارات الانتخابات لا تعرف اية إعاقة
لكم الله",Sunday 10 September 2023 at 13:45,0,10 September 2023,13:45
Loka Yasir,https://web.facebook.com/profile.php?id=100092408494755&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODUyMzYyMjc5ODkyMDIw&__tn__=R-R,الله ارحم الضحايا وشافني المصابين,Sunday 10 September 2023 at 13:38,0,10 September 2023,13:38
Paix Espoir Tolérance,https://web.facebook.com/yanis.bil?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjYzNzA3MDE1NDg3MTk4&__tn__=R-R,لطفك يا الله,Sunday 10 September 2023 at 13:26,0,10 September 2023,13:26
Ismail Youness,https://web.facebook.com/profile.php?id=100009227599128&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjcyNTM0MjI3ODc3NzMw&__tn__=R-R,Salah Eddine,Sunday 10 September 2023 at 13:23,0,10 September 2023,13:23
Ismail Youness,https://web.facebook.com/profile.php?id=100009227599128&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTAwMTg0MDEwMDk2MzUxMw%3D%3D&__tn__=R-R,Mohamed Alli,Sunday 10 September 2023 at 13:23,0,10 September 2023,13:23
Ismail Youness,https://web.facebook.com/profile.php?id=100009227599128&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzM3MzM1OTAzNjMwOTU5OQ%3D%3D&__tn__=R-R,Driss Watani,Sunday 10 September 2023 at 13:22,0,10 September 2023,13:22
Ismail Youness,https://web.facebook.com/profile.php?id=100009227599128&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjYwOTQ5MDY1NzY2MTU3&__tn__=R-R,Anouar Bo,Sunday 10 September 2023 at 13:22,0,10 September 2023,13:22
Ismail Youness,https://web.facebook.com/profile.php?id=100009227599128&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjg5MzUxNjQ1OTgwMjY4&__tn__=R-R,Yassine Adam,Sunday 10 September 2023 at 13:21,0,10 September 2023,13:21
Rihana Sbayhi,https://web.facebook.com/profile.php?id=100090263814265&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjA1MjIxMDUxNTUxNjQ3&__tn__=R-R,الله رحمهم,Sunday 10 September 2023 at 13:18,0,10 September 2023,13:18
Mahfoud HY,https://web.facebook.com/profile.php?id=100058080416555&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjUwNDY2MjAwMTc4NzA2&__tn__=R-R,اين هو الحوار مع المواطنين المتضررين يا قنواة المغربية ؟,Sunday 10 September 2023 at 13:04,0,10 September 2023,13:04
ابومريم ابومريم,https://web.facebook.com/profile.php?id=100009090464034&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNzY1NTM0MDMyMjUwMDQ3&__tn__=R-R,أين وزارة النقل لك الله يا وطني,Sunday 10 September 2023 at 13:01,0,10 September 2023,13:01
Møhãmëd Ouarsas,https://web.facebook.com/profile.php?id=100028847139233&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTQ2NzQ2MTg1MDcxNTY1NA%3D%3D&__tn__=R-R,#اقيلم_تارودانت_يستغيت,Sunday 10 September 2023 at 12:57,0,10 September 2023,12:57
Zhour Zhour,https://web.facebook.com/profile.php?id=100084423936583&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTMwMDY3Mzc3MzkyNzUyMA%3D%3D&__tn__=R-R,شهداء ربى يرحمهم امين,Sunday 10 September 2023 at 12:55,0,10 September 2023,12:55
Âmàl El,https://web.facebook.com/profile.php?id=100086250645058&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTYyNDAxNzQyODA4OTcwNA%3D%3D&__tn__=R-R,الناس لمتضررين من الزلزال لجا لصبيطار فمراكش ومعندوش فين اگلس مرحبا كاينين شقق تواصلوا معانا,Sunday 10 September 2023 at 12:31,0,10 September 2023,12:31
Samir Brown Oufath,https://web.facebook.com/samirbrown.oufath?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjgzODUxNDYzMjYwNzc5&__tn__=R-R,الله يرحم لي ماتو والله يشافي مصابين ياربي,Sunday 10 September 2023 at 12:13,0,10 September 2023,12:13
Houriya Douae,https://web.facebook.com/houriya.douae.3?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjg3NzAyMzY2NTQwMzg5&__tn__=R-R,نسال الله العافية والسلامة,Sunday 10 September 2023 at 12:00,0,10 September 2023,12:00
Siham Siham,https://web.facebook.com/profile.php?id=100044025690755&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjY3NTkzMzM5NDg5MTk0&__tn__=R-R,,Sunday 10 September 2023 at 11:49,0,10 September 2023,11:49
سهام بناني,https://web.facebook.com/profile.php?id=100078611186493&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfOTgwNTkwNjc5NjkwODQ5&__tn__=R-R,الناس ملاقيا متاكل في لمديمه لقديمه لا خبز ولحوانت سدا عتقو الناس هادشي في مراكش,Sunday 10 September 2023 at 11:43,0,10 September 2023,11:43
Amina Bolhrod,https://web.facebook.com/profile.php?id=100092681529585&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTYyMDg0Njk0NTA5MDcwNg%3D%3D&__tn__=R-R,واش بصح باغين يقطع مواقع التواص,Sunday 10 September 2023 at 11:39,0,10 September 2023,11:39
Atika Jebbadi,https://web.facebook.com/profile.php?id=100094209480020&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTA0NjM0Njc1MzE5Njc4Mg%3D%3D&__tn__=R-R,الله يرحمه يارب يارب يارب,Sunday 10 September 2023 at 11:37,0,10 September 2023,11:37
Yazid Tafraouti,https://web.facebook.com/profile.php?id=100089313046180&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjUxNzE0MzczODQwNTQwMQ%3D%3D&__tn__=R-R,لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير,Sunday 10 September 2023 at 11:34,0,10 September 2023,11:34
Yazid Tafraouti,https://web.facebook.com/profile.php?id=100089313046180&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTE1MjUzNzQxOTQ2OTE3OQ%3D%3D&__tn__=R-R,يا رب احفظ بلادنا,Sunday 10 September 2023 at 11:33,0,10 September 2023,11:33
Fatima Hamoudane,https://web.facebook.com/fatima.hamoudane.14?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODI3MDk5NzM1NTc2ODg2&__tn__=R-R,الله ارحمهم ياربي واحد السيده جارتي ماتو ليها عاىلتها كلهم فواحد العرس ربي ارحمهم وحتى راجل صاحبتي ماتو عاىلتو كامله الله ارحم الجميع,Sunday 10 September 2023 at 11:27,0,10 September 2023,11:27
لبنى نوره,https://web.facebook.com/profile.php?id=61550129172995&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjI0NzM0OTM5Nzg5Nzg2&__tn__=R-R,ليوم9,Sunday 10 September 2023 at 11:25,0,10 September 2023,11:25
خيرن كور,https://web.facebook.com/profile.php?id=100091759308691&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjc2NTcwMDIxODMzMDY4&__tn__=R-R,الله يرحمهم ويغفر لهم,Sunday 10 September 2023 at 11:22,0,10 September 2023,11:22
Miloud Miloud,https://web.facebook.com/profile.php?id=100085604449081&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODEwNjc2OTU0MTQxOTgw&__tn__=R-R,حداد على اخنوش وحكومته التي لحد الان لم نسمع عنها شيء الجزائر بقيادتها التى نقولو عليها عدوة فتحت المجال الجوي وقامت بتعزية الشعب المغربي وعلى أتم الاستعداد لتقديم المساعدات للشعب المغربي,Sunday 10 September 2023 at 11:12,0,10 September 2023,11:12
On Azedin On Azedin,https://web.facebook.com/profile.php?id=100092711569038&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfOTk3MzQ3NTE3OTg1Njgw&__tn__=R-R,وشكون نتيا تتنمر على بيلدون معنا الله الحبيب,Sunday 10 September 2023 at 11:11,0,10 September 2023,11:11
Bosfid Wav Bos,https://web.facebook.com/profile.php?id=100094101463134&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjI3MTA3NDAyODY5Mzg5&__tn__=R-R,معانا قران معانا رطت وليدين,Sunday 10 September 2023 at 11:10,2,10 September 2023,11:10
Na Da,https://web.facebook.com/profile.php?id=100093714102640&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjM5Njc3MjgyNzM3NzA5Mg%3D%3D&__tn__=R-R,اين طائرات الأنقاض اين رجال حمايتكم و اين حكامكم تاركين الماس تحت الأنقاض أم أن دولتكم مبنية بالشعارات والتفاهات,Sunday 10 September 2023 at 11:08,2,10 September 2023,11:08
Rachid Ben Chammach,https://web.facebook.com/rachid.benchammach?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTExOTQyODE0Mjc5NTE4MQ%3D%3D&__tn__=R-R,مباشر خطير من دوار تنزاض جماعة تيزي نتاست اقليم تارودانت برطاجيو,Sunday 10 September 2023 at 11:07,2,10 September 2023,11:07
Brahim EL,https://web.facebook.com/profile.php?id=100008533380030&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjAzOTgzOTk5MTg4ODc2&__tn__=R-R,ملكنا الحبيب امر بتدخل والقوات المسلحة ستساعد جميع ناس ان شاء الله,Sunday 10 September 2023 at 11:08,3,10 September 2023,11:08
Brahim EL,https://web.facebook.com/profile.php?id=100008533380030&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTQ1ODEzMDUxOTE5ODgz&__tn__=R-R,عاش الملك محمد سادس,Sunday 10 September 2023 at 11:06,0,10 September 2023,11:06
ⵎⴰⵔ ⵡⴰⵏ,https://web.facebook.com/profile.php?id=100057144783075&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjk4NTU0NDY4OTY1NTYw&__tn__=R-R,Nápőlï RâyàñJawad DawlaTøBė Møhé Omar Sarhan,Sunday 10 September 2023 at 11:04,0,10 September 2023,11:04
Meryem Ait,https://web.facebook.com/hiba.sami.92?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTQwMzM1MjU5MzU1NTYwOQ%3D%3D&__tn__=R-R,مال كابن تنبؤ بالزلزال تا حد مكيعرف,Sunday 10 September 2023 at 11:02,0,10 September 2023,11:02
Fatima Fokajdi,https://web.facebook.com/profile.php?id=100086598490937&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODE4NjQzODEzMzI5OTM2&__tn__=R-R,اودي كون كان يعرفو هادشي قبل متوقع هاد الفاجعة,Sunday 10 September 2023 at 11:02,2,10 September 2023,11:02
Mourad Bourachli,https://web.facebook.com/mourad.bourachli.3?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTQ5NjQ0NjA4MTExMTAzMg%3D%3D&__tn__=R-R,Lah yrhm amwatana wyt4mdhom lah bwasi3 rhmatih,Sunday 10 September 2023 at 11:01,2,10 September 2023,11:01
Hazar Hazar,https://web.facebook.com/profile.php?id=100094197186744&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTk0MDMyMzU4NjM0MzM0NA%3D%3D&__tn__=R-R,Kan dalo fazn9a ou nabatoha fiha,Sunday 10 September 2023 at 10:59,0,10 September 2023,10:59
Bosfid Wav Bos,https://web.facebook.com/profile.php?id=100094101463134&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNTYzMzgwNjY5MjA3OTI5&__tn__=R-R,في لول كان ومن بعد قالو شي ناس خرجو خرجو عوت تاني رجع اشعات او سفي,Sunday 10 September 2023 at 10:58,0,10 September 2023,10:58
الو حيد,https://web.facebook.com/profile.php?id=100095126683084&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjczMTAyMDQ4MTIxOTk3&__tn__=R-R,دبا حنا فالعلاج النفسي، نقدتو الناس وكلتوهم ضبرتو لهم فين ينعسو خديتهم المستشفى يتعالجو، بقا غير العلاج النفسي,Sunday 10 September 2023 at 10:58,4,10 September 2023,10:58
Hamza Kandil,https://web.facebook.com/hamza.kandil.391?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzQwNzY5MjExNjE1NDE2&__tn__=R-R,في إقليم ترودانت تزادو 10 أموات على 2012 مزالو شهداء جدد,Sunday 10 September 2023 at 10:57,0,10 September 2023,10:57
Bosfid Wav Bos,https://web.facebook.com/profile.php?id=100094101463134&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzUwOTM5NzgyOTM3NzgwNA%3D%3D&__tn__=R-R,الله يحفط,Sunday 10 September 2023 at 10:54,0,10 September 2023,10:54
سفيان النوري,https://web.facebook.com/profile.php?id=100093084438926&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNTI3OTI3MTk2MTY0ODQ4&__tn__=R-R,ظروري من وجود امراض النفسية والاجتماعية هي اصلا موجودة قبل الزلزال و ما بالك بعد هذه الصدمة المؤرقة اللهم اصلح حال الجميع الذي يحز في النفس هو معانات القرى و البوادي المجاورة اما المدن فهي وسط الحضارة ، الله يصلح الحال,Sunday 10 September 2023 at 10:53,0,10 September 2023,10:53
Sabi Hamza Hamza,https://web.facebook.com/profile.php?id=100084224176665&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjcxNzA4MjkzMTY2ODAyNw%3D%3D&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:52,0,10 September 2023,10:52
Abdollah Adnay,https://web.facebook.com/profile.php?id=100090292008927&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjczNjcwMjM4ODIwMzM2&__tn__=R-R,الله يحفض بلادنا,Sunday 10 September 2023 at 10:52,0,10 September 2023,10:52
حسن الحاج,https://web.facebook.com/profile.php?id=100071641343640&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjI5MDgwNjkxNDQ1NjYyNA%3D%3D&__tn__=R-R,الدولة. الجزائرية. على رأسهم. القائد العام. ووزير الدفاع. والسيد. البطل. عبد المجيد تبون. المتشبع. بالانسانية. الطيبة. والتسامح. الصافي النقي. مع.القائد العام. الفريق السيد. سعيد شنقريحة. قدمو الانسانية حتى ان كانو. من قبل. انسانية. وقررو. دعم… See more,Sunday 10 September 2023 at 10:52,0,10 September 2023,10:52
Saida Veluire,https://web.facebook.com/saida.mahamadveluire?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjQ5ODAxNDcxNzAzNjE3NQ%3D%3D&__tn__=R-R,حسبي الله ونعم الوكيل,Sunday 10 September 2023 at 10:52,0,10 September 2023,10:52
Abdő Tørinø,https://web.facebook.com/profile.php?id=100038740125366&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfOTc4MzAxMTgzNDYzNjI4&__tn__=R-R,الناس تاع جبال مكين لي طل عليهوم تارودانت اوشيشاوة اواقليم مراكش,Sunday 10 September 2023 at 10:51,0,10 September 2023,10:51
Fati Fati,https://web.facebook.com/profile.php?id=100082971785756&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODE0OTk4MjIzNjU1OTUz&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:50,0,10 September 2023,10:50
ÃĪî ÃĪî,https://web.facebook.com/profile.php?id=100049845797399&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjYzMTc1NjUzMjIyNzM1&__tn__=R-R,ربي يرحمهم لي ماتو,Sunday 10 September 2023 at 10:50,0,10 September 2023,10:50
Mohamed Pàpàlô,https://web.facebook.com/profile.php?id=100075452884313&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODAzODIwNTAxNDg1NTcz&__tn__=R-R,اسلن وخ تعتو دما طوبا كيبيعوه,Sunday 10 September 2023 at 10:49,0,10 September 2023,10:49
Fati Fati,https://web.facebook.com/profile.php?id=100082971785756&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjkyODM1MTYwMTU0MDM4&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:49,0,10 September 2023,10:49
Fati Fati,https://web.facebook.com/profile.php?id=100082971785756&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODc3NjUwNjA3MzEwNjEw&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:49,0,10 September 2023,10:49
Fati Fati,https://web.facebook.com/profile.php?id=100082971785756&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTI4Nzg1Njg2MTg2MzI1MQ%3D%3D&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:49,0,10 September 2023,10:49
Klismane Le Juriste,https://web.facebook.com/klismane.mchangama?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfOTY0NjY5NDYxNDYwOTY5&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:48,0,10 September 2023,10:48
Klismane Le Juriste,https://web.facebook.com/klismane.mchangama?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMTIzNTMyMjg5MzgzMjExNg%3D%3D&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:48,0,10 September 2023,10:48
Oumaima Mouzouri,https://web.facebook.com/sara.mouzouri.5680?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODU0MzA4NDIzMDc0MTc5&__tn__=R-R,الحمد الله,Sunday 10 September 2023 at 10:47,0,10 September 2023,10:47
Fode Keita,https://web.facebook.com/profile.php?id=100092983056683&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjg5NzA1OTMzNzYyMDcy&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:47,0,10 September 2023,10:47
Simo Muostabcer,https://web.facebook.com/mohamdemms.akram?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjM1MzE3NDE1NzYxMzE1&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:46,0,10 September 2023,10:46
محمد أخزام,https://web.facebook.com/profile.php?id=100095104999908&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjk1NjkwOTYxOTE2MzMz&__tn__=R-R,الحمدالله,Sunday 10 September 2023 at 10:44,0,10 September 2023,10:44
يوسف بن شريف,https://web.facebook.com/profile.php?id=61550020524674&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjc2MTc4MTE1MTk5NjI4&__tn__=R-R,الله يلطف بنا,Sunday 10 September 2023 at 10:37,0,10 September 2023,10:37
Kamal Rihani,https://web.facebook.com/kamal.rihani.9619?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzE2NTYzOTgwODk0NjE3&__tn__=R-R,الله يرحمه الرحمن الرحيم والصلاه,Sunday 10 September 2023 at 10:36,0,10 September 2023,10:36
Nhiri Momhamed,https://web.facebook.com/profile.php?id=100091885366796&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODU1NDE1Njc5MzI2NzUy&__tn__=R-R,ليشفيكوم,Sunday 10 September 2023 at 10:36,0,10 September 2023,10:36
Titrit Khadija,https://web.facebook.com/titrit.khadija.501?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfODY1NDQ3Mzk4NTE3MDcy&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:35,0,10 September 2023,10:35
كلمة الحق,https://web.facebook.com/driss.brighet?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjY3NjM4MzA5NDY3NTI2&__tn__=R-R,الله يرحم اخونء في المغرب في هد الكرية,Sunday 10 September 2023 at 10:35,0,10 September 2023,10:35
Kamal Rihani,https://web.facebook.com/kamal.rihani.9619?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfOTkyMTY2OTI1MjI4NDY1&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:35,0,10 September 2023,10:35
Kamal Rihani,https://web.facebook.com/kamal.rihani.9619?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjY2ODg1MTU0OTkzNjcxOA%3D%3D&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:35,0,10 September 2023,10:35
Fati Fati,https://web.facebook.com/profile.php?id=100082971785756&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMjIyMjg5MDQzODM3OTgz&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:35,0,10 September 2023,10:35
Amina Lmoudni,https://web.facebook.com/amina.lmoudni?comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzQ4NzQxODU1ODE0MjEyOA%3D%3D&__tn__=R-R,نترجم ليكم قالك الدراري دالدوار هما اللي عتقوه.,Sunday 10 September 2023 at 10:34,2,10 September 2023,10:34
Fati Fati,https://web.facebook.com/profile.php?id=100082971785756&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfMzMxNTM4MTc1ODkxMTg5&__tn__=R-R,No Text,Sunday 10 September 2023 at 10:34,0,10 September 2023,10:34
Vou Lika,https://web.facebook.com/profile.php?id=100077682510778&comment_id=Y29tbWVudDoyNjYxMDMwMzk1NzkxMjhfNjc3MTc4NjM1NjIxOTQ4Mw%3D%3D&__tn__=R-R,الله يشافيكم,Sunday 10 September 2023 at 10:34,0,10 September 2023,10:34
